sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,when,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
300mg bid,,,,,,,,,,,300,,mg,0,5,300mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
300mg po bid,,,,,,,,,,,300,,mg,0,5,300mg,oral,6,8,po,2,,1,,day,,,,,,,,,9,12,bid,twice daily,,,,,,,,,,,
300mg po tid,,,,,,,,,,,300,,mg,0,5,300mg,oral,6,8,po,3,,1,,day,,,,,,,,,9,12,tid,3 times per day,,,,,,,,,,,
300mg tid,,,,,,,,,,,300,,mg,0,5,300mg,,,,,3,,1,,day,,,,,,,,,6,9,tid,3 times per day,,,,,,,,,,,
30mg bid,,,,,,,,,,,30,,mg,0,4,30mg,,,,,2,,1,,day,,,,,,,,,5,8,bid,twice daily,,,,,,,,,,,
30mg po bid,,,,,,,,,,,30,,mg,0,4,30mg,oral,5,7,po,2,,1,,day,,,,,,,,,8,11,bid,twice daily,,,,,,,,,,,
30mg tid,,,,,,,,,,,30,,mg,0,4,30mg,,,,,3,,1,,day,,,,,,,,,5,8,tid,3 times per day,,,,,,,,,,,
325 mg bid,,,,,,,,,,,325,,mg,0,6,325 mg,,,,,2,,1,,day,,,,,,,,,7,10,bid,twice daily,,,,,,,,,,,
325 mg by mouth every day,,,,,,,,,,,325,,mg,0,6,325 mg,oral,7,15,by mouth,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
325mg bid,,,,,,,,,,,325,,mg,0,5,325mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
325mg po bid,,,,,,,,,,,325,,mg,0,5,325mg,oral,6,8,po,2,,1,,day,,,,,,,,,9,12,bid,twice daily,,,,,,,,,,,
4 (four) tablets by mouth every week,,,,,4,,tablet,1,12, (four) tab,,,,,,,oral,17,25,by mouth,1,,1,,week,,,,,,,,,26,36,every week,every week,,,,,,,,,,,
4 mg bid,,,,,,,,,,,4,,mg,0,4,4 mg,,,,,2,,1,,day,,,,,,,,,5,8,bid,twice daily,,,,,,,,,,,
4 mg po bid,,,,,,,,,,,4,,mg,0,4,4 mg,oral,5,7,po,2,,1,,day,,,,,,,,,8,11,bid,twice daily,,,,,,,,,,,
4 tablets by mouth every week,,,,,4,,tablet,0,5,4 tab,,,,,,,oral,10,18,by mouth,1,,1,,week,,,,,,,,,19,29,every week,every week,,,,,,,,,,,
40 mg bid,,,,,,,,,,,40,,mg,0,5,40 mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
40 mg by mouth every day,,,,,,,,,,,40,,mg,0,5,40 mg,oral,6,14,by mouth,1,,1,,day,,,,,,,,,15,24,every day,daily,,,,,,,,,,,
40 mg po bid,,,,,,,,,,,40,,mg,0,5,40 mg,oral,6,8,po,2,,1,,day,,,,,,,,,9,12,bid,twice daily,,,,,,,,,,,
400 mg bid,,,,,,,,,,,400,,mg,0,6,400 mg,,,,,2,,1,,day,,,,,,,,,7,10,bid,twice daily,,,,,,,,,,,
400 mg po bid,,,,,,,,,,,400,,mg,0,6,400 mg,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,,,,,
400mg bid,,,,,,,,,,,400,,mg,0,5,400mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
400mg po bid,,,,,,,,,,,400,,mg,0,5,400mg,oral,6,8,po,2,,1,,day,,,,,,,,,9,12,bid,twice daily,,,,,,,,,,,
400mg tid,,,,,,,,,,,400,,mg,0,5,400mg,,,,,3,,1,,day,,,,,,,,,6,9,tid,3 times per day,,,,,,,,,,,
40mg 1 tab po bid,,,,,1,,tablet,4,10, 1 tab,40,,mg,0,4,40mg,oral,11,13,po,2,,1,,day,,,,,,,,,14,17,bid,twice daily,,,,,,,,,,,
40mg bid,,,,,,,,,,,40,,mg,0,4,40mg,,,,,2,,1,,day,,,,,,,,,5,8,bid,twice daily,,,,,,,,,,,
40mg po bid,,,,,,,,,,,40,,mg,0,4,40mg,oral,5,7,po,2,,1,,day,,,,,,,,,8,11,bid,twice daily,,,,,,,,,,,
4mg bid,,,,,,,,,,,4,,mg,0,3,4mg,,,,,2,,1,,day,,,,,,,,,4,7,bid,twice daily,,,,,,,,,,,
5 (five) tablets by mouth every week,,,,,5,,tablet,1,12, (five) tab,,,,,,,oral,17,25,by mouth,1,,1,,week,,,,,,,,,26,36,every week,every week,,,,,,,,,,,
5 mg bid,,,,,,,,,,,5,,mg,0,4,5 mg,,,,,2,,1,,day,,,,,,,,,5,8,bid,twice daily,,,,,,,,,,,
5 mg by mouth every day,,,,,,,,,,,5,,mg,0,4,5 mg,oral,5,13,by mouth,1,,1,,day,,,,,,,,,14,23,every day,daily,,,,,,,,,,,
5 mg po bid,,,,,,,,,,,5,,mg,0,4,5 mg,oral,5,7,po,2,,1,,day,,,,,,,,,8,11,bid,twice daily,,,,,,,,,,,
5 mg tid,,,,,,,,,,,5,,mg,0,4,5 mg,,,,,3,,1,,day,,,,,,,,,5,8,tid,3 times per day,,,,,,,,,,,
5 tablets by mouth every week,,,,,5,,tablet,0,5,5 tab,,,,,,,oral,10,18,by mouth,1,,1,,week,,,,,,,,,19,29,every week,every week,,,,,,,,,,,
50 mg bid,,,,,,,,,,,50,,mg,0,5,50 mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
50 mg by mouth every day,,,,,,,,,,,50,,mg,0,5,50 mg,oral,6,14,by mouth,1,,1,,day,,,,,,,,,15,24,every day,daily,,,,,,,,,,,
50 mg po bid,,,,,,,,,,,50,,mg,0,5,50 mg,oral,6,8,po,2,,1,,day,,,,,,,,,9,12,bid,twice daily,,,,,,,,,,,
50 mg tid,,,,,,,,,,,50,,mg,0,5,50 mg,,,,,3,,1,,day,,,,,,,,,6,9,tid,3 times per day,,,,,,,,,,,
500 mg bid,,,,,,,,,,,500,,mg,0,6,500 mg,,,,,2,,1,,day,,,,,,,,,7,10,bid,twice daily,,,,,,,,,,,
500 mg po bid,,,,,,,,,,,500,,mg,0,6,500 mg,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,,,,,
500 mg tid,,,,,,,,,,,500,,mg,0,6,500 mg,,,,,3,,1,,day,,,,,,,,,7,10,tid,3 times per day,,,,,,,,,,,
500mg 1 po bid,,,,,,,,,,,500,,mg,0,5,500mg,oral,8,10,po,2,,1,,day,,,,,,,,,11,14,bid,twice daily,,,,,,,,,,,
500mg 1 tab po bid,,,,,1,,tablet,5,11, 1 tab,500,,mg,0,5,500mg,oral,12,14,po,2,,1,,day,,,,,,,,,15,18,bid,twice daily,,,,,,,,,,,
500mg bid,,,,,,,,,,,500,,mg,0,5,500mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
500mg po bid,,,,,,,,,,,500,,mg,0,5,500mg,oral,6,8,po,2,,1,,day,,,,,,,,,9,12,bid,twice daily,,,,,,,,,,,
500mg po tid,,,,,,,,,,,500,,mg,0,5,500mg,oral,6,8,po,3,,1,,day,,,,,,,,,9,12,tid,3 times per day,,,,,,,,,,,
500mg tid,,,,,,,,,,,500,,mg,0,5,500mg,,,,,3,,1,,day,,,,,,,,,6,9,tid,3 times per day,,,,,,,,,,,
50mg 1 tab po bid,,,,,1,,tablet,4,10, 1 tab,50,,mg,0,4,50mg,oral,11,13,po,2,,1,,day,,,,,,,,,14,17,bid,twice daily,,,,,,,,,,,
50mg bid,,,,,,,,,,,50,,mg,0,4,50mg,,,,,2,,1,,day,,,,,,,,,5,8,bid,twice daily,,,,,,,,,,,
50mg po bid,,,,,,,,,,,50,,mg,0,4,50mg,oral,5,7,po,2,,1,,day,,,,,,,,,8,11,bid,twice daily,,,,,,,,,,,
50mg po tid,,,,,,,,,,,50,,mg,0,4,50mg,oral,5,7,po,3,,1,,day,,,,,,,,,8,11,tid,3 times per day,,,,,,,,,,,
50mg tid,,,,,,,,,,,50,,mg,0,4,50mg,,,,,3,,1,,day,,,,,,,,,5,8,tid,3 times per day,,,,,,,,,,,
5mg bid,,,,,,,,,,,5,,mg,0,3,5mg,,,,,2,,1,,day,,,,,,,,,4,7,bid,twice daily,,,,,,,,,,,
5mg po bid,,,,,,,,,,,5,,mg,0,3,5mg,oral,4,6,po,2,,1,,day,,,,,,,,,7,10,bid,twice daily,,,,,,,,,,,
5mg tid,,,,,,,,,,,5,,mg,0,3,5mg,,,,,3,,1,,day,,,,,,,,,4,7,tid,3 times per day,,,,,,,,,,,
6 (six) tablets by mouth every week,,,,,6,,tablet,1,11, (six) tab,,,,,,,oral,16,24,by mouth,1,,1,,week,,,,,,,,,25,35,every week,every week,,,,,,,,,,,
6 tablets by mouth every week,,,,,6,,tablet,0,5,6 tab,,,,,,,oral,10,18,by mouth,1,,1,,week,,,,,,,,,19,29,every week,every week,,,,,,,,,,,
6.25 mg bid,,,,,,,,,,,6.25,,mg,0,7,6.25 mg,,,,,2,,1,,day,,,,,,,,,8,11,bid,twice daily,,,,,,,,,,,
6.25mg bid,,,,,,,,,,,6.25,,mg,0,6,6.25mg,,,,,2,,1,,day,,,,,,,,,7,10,bid,twice daily,,,,,,,,,,,
60 mg bid,,,,,,,,,,,60,,mg,0,5,60 mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
60 mg by mouth every day,,,,,,,,,,,60,,mg,0,5,60 mg,oral,6,14,by mouth,1,,1,,day,,,,,,,,,15,24,every day,daily,,,,,,,,,,,
60 mg po bid,,,,,,,,,,,60,,mg,0,5,60 mg,oral,6,8,po,2,,1,,day,,,,,,,,,9,12,bid,twice daily,,,,,,,,,,,
600 mg bid,,,,,,,,,,,600,,mg,0,6,600 mg,,,,,2,,1,,day,,,,,,,,,7,10,bid,twice daily,,,,,,,,,,,
600 mg po bid,,,,,,,,,,,600,,mg,0,6,600 mg,oral,7,9,po,2,,1,,day,,,,,,,,,10,13,bid,twice daily,,,,,,,,,,,
600 mg tid,,,,,,,,,,,600,,mg,0,6,600 mg,,,,,3,,1,,day,,,,,,,,,7,10,tid,3 times per day,,,,,,,,,,,
600mg bid,,,,,,,,,,,600,,mg,0,5,600mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
600mg po bid,,,,,,,,,,,600,,mg,0,5,600mg,oral,6,8,po,2,,1,,day,,,,,,,,,9,12,bid,twice daily,,,,,,,,,,,
600mg po tid,,,,,,,,,,,600,,mg,0,5,600mg,oral,6,8,po,3,,1,,day,,,,,,,,,9,12,tid,3 times per day,,,,,,,,,,,
600mg tid,,,,,,,,,,,600,,mg,0,5,600mg,,,,,3,,1,,day,,,,,,,,,6,9,tid,3 times per day,,,,,,,,,,,
60mg bid,,,,,,,,,,,60,,mg,0,4,60mg,,,,,2,,1,,day,,,,,,,,,5,8,bid,twice daily,,,,,,,,,,,
60mg po bid,,,,,,,,,,,60,,mg,0,4,60mg,oral,5,7,po,2,,1,,day,,,,,,,,,8,11,bid,twice daily,,,,,,,,,,,
7 (seven) tablets by mouth every week,,,,,7,,tablet,1,13, (seven) tab,,,,,,,oral,18,26,by mouth,1,,1,,week,,,,,,,,,27,37,every week,every week,,,,,,,,,,,
7 tablets by mouth every week,,,,,7,,tablet,0,5,7 tab,,,,,,,oral,10,18,by mouth,1,,1,,week,,,,,,,,,19,29,every week,every week,,,,,,,,,,,
7.5mg bid,,,,,,,,,,,7.5,,mg,0,5,7.5mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
70 mg tablet (also known as fosamax) 1 tablet by mouth every week,,,,,1,,tablet,36,42, 1 tab,70,,mg,0,5,70 mg,oral,46,54,by mouth,1,,1,,week,,,,,,,,,55,65,every week,every week,,,,,,,,,,,
75 mg bid,,,,,,,,,,,75,,mg,0,5,75 mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
75 mg by mouth every day,,,,,,,,,,,75,,mg,0,5,75 mg,oral,6,14,by mouth,1,,1,,day,,,,,,,,,15,24,every day,daily,,,,,,,,,,,
75 mg po bid,,,,,,,,,,,75,,mg,0,5,75 mg,oral,6,8,po,2,,1,,day,,,,,,,,,9,12,bid,twice daily,,,,,,,,,,,
750mg bid,,,,,,,,,,,750,,mg,0,5,750mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
75mg bid,,,,,,,,,,,75,,mg,0,4,75mg,,,,,2,,1,,day,,,,,,,,,5,8,bid,twice daily,,,,,,,,,,,
75mg po bid,,,,,,,,,,,75,,mg,0,4,75mg,oral,5,7,po,2,,1,,day,,,,,,,,,8,11,bid,twice daily,,,,,,,,,,,
8 (eight) tablets by mouth every week,,,,,8,,tablet,1,13, (eight) tab,,,,,,,oral,18,26,by mouth,1,,1,,week,,,,,,,,,27,37,every week,every week,,,,,,,,,,,
8 tablets by mouth every week,,,,,8,,tablet,0,5,8 tab,,,,,,,oral,10,18,by mouth,1,,1,,week,,,,,,,,,19,29,every week,every week,,,,,,,,,,,
80 mg bid,,,,,,,,,,,80,,mg,0,5,80 mg,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
80 mg po bid,,,,,,,,,,,80,,mg,0,5,80 mg,oral,6,8,po,2,,1,,day,,,,,,,,,9,12,bid,twice daily,,,,,,,,,,,
800 mg tid,,,,,,,,,,,800,,mg,0,6,800 mg,,,,,3,,1,,day,,,,,,,,,7,10,tid,3 times per day,,,,,,,,,,,
800mg po tid,,,,,,,,,,,800,,mg,0,5,800mg,oral,6,8,po,3,,1,,day,,,,,,,,,9,12,tid,3 times per day,,,,,,,,,,,
800mg tid,,,,,,,,,,,800,,mg,0,5,800mg,,,,,3,,1,,day,,,,,,,,,6,9,tid,3 times per day,,,,,,,,,,,
80mg bid,,,,,,,,,,,80,,mg,0,4,80mg,,,,,2,,1,,day,,,,,,,,,5,8,bid,twice daily,,,,,,,,,,,
80mg po bid,,,,,,,,,,,80,,mg,0,4,80mg,oral,5,7,po,2,,1,,day,,,,,,,,,8,11,bid,twice daily,,,,,,,,,,,
81 mg by mouth every day,,,,,,,,,,,81,,mg,0,5,81 mg,oral,6,14,by mouth,1,,1,,day,,,,,,,,,15,24,every day,daily,,,,,,,,,,,
apply bid,apply,0,5,apply,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
apply bid.,apply,0,5,apply,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,
bid od,,,,,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,,0,3,bid,twice daily,,,,,,,,,,,
bid os,,,,,,,,,,,,,,,,,ophthalmic,4,6,os,2,,1,,day,,,,,,,,,0,3,bid,twice daily,,,,,,,,,,,
bid ou,,,,,,,,,,,,,,,,,ophthalmic,4,6,ou,2,,1,,day,,,,,,,,,0,3,bid,twice daily,,,,,,,,,,,
by mouth every day,,,,,,,,,,,,,,,,,oral,0,8,by mouth,1,,1,,day,,,,,,,,,9,18,every day,daily,,,,,,,,,,,
chew and swallow one tablet by mouth every day,chew,0,4,chew,1,,tablet,16,24, one tab,,,,,,,oral,28,36,by mouth,1,,1,,day,,,,,,,,,37,46,every day,daily,,,,,,,,,,,
inject 1 pen (50mg) subcutaneously every week,inject,0,6,inject,1,,pen,6,12, 1 pen,50,,mg,12,18, (50mg,subcutaneous,20,34,subcutaneously,1,,1,,week,,,,,,,,,35,45,every week,every week,,,,,,,,,,,
one by mouth every day,,,,,,,,,,,,,,,,,oral,4,12,by mouth,1,,1,,day,,,,,,,,,13,22,every day,daily,,,,,,,,,,,
one tab bid,,,,,1,,tablet,0,7,one tab,,,,,,,,,,,2,,1,,day,,,,,,,,,8,11,bid,twice daily,,,,,,,,,,,
one tablet by mouth every day,,,,,1,,tablet,0,7,one tab,,,,,,,oral,11,19,by mouth,1,,1,,day,,,,,,,,,20,29,every day,daily,,,,,,,,,,,
one tablet every day,,,,,1,,tablet,0,7,one tab,,,,,,,,,,,1,,1,,day,,,,,,,,,11,20,every day,daily,,,,,,,,,,,
one tablet po bid; do not take on an empty stomach.,take,26,30,take,1,,tablet,0,7,one tab,,,,,,,oral,11,13,po,2,,1,,day,,,,,,,,,14,17,bid,twice daily,,,,,,,,,,,
ou bid,,,,,,,,,,,,,,,,,ophthalmic,0,2,ou,2,,1,,day,,,,,,,,,3,6,bid,twice daily,,,,,,,,,,,
po bid,,,,,,,,,,,,,,,,,oral,0,2,po,2,,1,,day,,,,,,,,,3,6,bid,twice daily,,,,,,,,,,,
po tid,,,,,,,,,,,,,,,,,oral,0,2,po,3,,1,,day,,,,,,,,,3,6,tid,3 times per day,,,,,,,,,,,
qid od,,,,,,,,,,,,,,,,,,,,,4,,1,,day,,,,,,,,,0,3,qid,4 times per day,,,,,,,,,,,
qid os,,,,,,,,,,,,,,,,,ophthalmic,4,6,os,4,,1,,day,,,,,,,,,0,3,qid,4 times per day,,,,,,,,,,,
tablet one tablet by mouth every day,,,,,1,,tablet,6,14, one tab,,,,,,,oral,18,26,by mouth,1,,1,,day,,,,,,,,,27,36,every day,daily,,,,,,,,,,,
take 1/2 tablet by mouth every day,take,0,4,take,1/2,,tablet,4,12, 1/2 tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
take 1 & 1/2 tablets by mouth every day,take,0,4,take,1/2,,tablet,8,16, 1/2 tab,,,,,,,oral,21,29,by mouth,1,,1,,day,,,,,,,,,30,39,every day,daily,,,,,,,,,,,
take 1 and 1/2 tablet by mouth every day,take,0,4,take,1/2,,tablet,10,18, 1/2 tab,,,,,,,oral,22,30,by mouth,1,,1,,day,,,,,,,,,31,40,every day,daily,,,,,,,,,,,
take 1 and 1/2 tablets by mouth every day,take,0,4,take,1/2,,tablet,10,18, 1/2 tab,,,,,,,oral,23,31,by mouth,1,,1,,day,,,,,,,,,32,41,every day,daily,,,,,,,,,,,
take 1 capsule by mouth every day,take,0,4,take,1,,capsule,4,14, 1 capsule,,,,,,,oral,15,23,by mouth,1,,1,,day,,,,,,,,,24,33,every day,daily,,,,,,,,,,,
take 1 capsule by mouth every week,take,0,4,take,1,,capsule,4,14, 1 capsule,,,,,,,oral,15,23,by mouth,1,,1,,week,,,,,,,,,24,34,every week,every week,,,,,,,,,,,
take 1 capsule every day,take,0,4,take,1,,capsule,4,14, 1 capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,15,24,every day,daily,,,,,,,,,,,
take 1 tab bid,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,,,,,2,,1,,day,,,,,,,,,11,14,bid,twice daily,,,,,,,,,,,
take 1 tablet by mouth every day,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,32,every day,daily,,,,,,,,,,,
take 1 tablet by mouth every day as directed,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,32,every day,daily,,,,,,,,,,,
take 1 tablet by mouth every day as needed,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,32,every day,daily,,,,,,,1,,33,42,as needed
take 1 tablet by mouth every day at bedtime,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,at bedtime,,,,23,43,every day at bedtime,daily at bedtime,,,,,,,,,,,
take 1 tablet by mouth every day for high blood pressure,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,32,every day,daily,,,,,,,,,,,
take 1 tablet by mouth every day in the evening,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,in the evening,,,,23,47,every day in the evening,daily in the evening,,,,,,,,,,,
take 1 tablet by mouth every day with food,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,32,every day,daily,,,,,,,,,,,
take 1 tablet by mouth every day.,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,32,every day,daily,,,,,,,,,,,
take 1 tablet by mouth every day. **needs appt for further refills**,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,32,every day,daily,,,,,,,,,,,
take 1 tablet by mouth every day. *brand name only,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,32,every day,daily,,,,,,,,,,,
take 1 tablet by mouth every day. *replaces lisinopril*,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,32,every day,daily,,,,,,,,,,,
take 1 tablet by mouth every week,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,oral,14,22,by mouth,1,,1,,week,,,,,,,,,23,33,every week,every week,,,,,,,,,,,
take 1 tablet every day,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,,,,,1,,1,,day,,,,,,,,,14,23,every day,daily,,,,,,,,,,,
take 1 to 2 tablets by mouth every day,take,0,4,take,1,2,tablet,4,15, 1 to 2 tab,,,,,,,oral,20,28,by mouth,1,,1,,day,,,,,,,,,29,38,every day,daily,,,,,,,,,,,
take 1/2 tablet (20mg) every day in the evening. **dns**,take,0,4,take,1/2,,tablet,4,12, 1/2 tab,20,,mg,15,21, (20mg,,,,,1,,1,,day,,,,,in the evening,,,,23,47,every day in the evening,daily in the evening,,,,,,,,,,,
take 1/2 tablet by mouth every day,take,0,4,take,1/2,,tablet,4,12, 1/2 tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
take 1/2 tablet every day,take,0,4,take,1/2,,tablet,4,12, 1/2 tab,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take 2 capsules by mouth every day,take,0,4,take,2,,capsule,4,14, 2 capsule,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
take 2 capsules every day,take,0,4,take,2,,capsule,4,14, 2 capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,16,25,every day,daily,,,,,,,,,,,
take 2 tablets by mouth every day,take,0,4,take,2,,tablet,4,10, 2 tab,,,,,,,oral,15,23,by mouth,1,,1,,day,,,,,,,,,24,33,every day,daily,,,,,,,,,,,
take 2 tablets every day,take,0,4,take,2,,tablet,4,10, 2 tab,,,,,,,,,,,1,,1,,day,,,,,,,,,15,24,every day,daily,,,,,,,,,,,
take 3 capsules by mouth every day,take,0,4,take,3,,capsule,4,14, 3 capsule,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
take 3 tablets by mouth every day,take,0,4,take,3,,tablet,4,10, 3 tab,,,,,,,oral,15,23,by mouth,1,,1,,day,,,,,,,,,24,33,every day,daily,,,,,,,,,,,
take 4 tablets by mouth every day,take,0,4,take,4,,tablet,4,10, 4 tab,,,,,,,oral,15,23,by mouth,1,,1,,day,,,,,,,,,24,33,every day,daily,,,,,,,,,,,
take 6 tablets by mouth every week,take,0,4,take,6,,tablet,4,10, 6 tab,,,,,,,oral,15,23,by mouth,1,,1,,week,,,,,,,,,24,34,every week,every week,,,,,,,,,,,
take one by mouth every day,take,0,4,take,,,,,,,,,,,,,oral,9,17,by mouth,1,,1,,day,,,,,,,,,18,27,every day,daily,,,,,,,,,,,
take one & one-half tablets by mouth every day,take,0,4,take,,,,,,,,,,,,,oral,28,36,by mouth,1,,1,,day,,,,,,,,,37,46,every day,daily,,,,,,,,,,,
take one and one-half tablets by mouth every day,take,0,4,take,,,,,,,,,,,,,oral,30,38,by mouth,1,,1,,day,,,,,,,,,39,48,every day,daily,,,,,,,,,,,
take one capsule by mouth every day,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,oral,17,25,by mouth,1,,1,,day,,,,,,,,,26,35,every day,daily,,,,,,,,,,,
take one capsule by mouth every day as needed,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,oral,17,25,by mouth,1,,1,,day,,,,,,,,,26,35,every day,daily,,,,,,,1,,36,45,as needed
take one capsule by mouth every day at bedtime,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,oral,17,25,by mouth,1,,1,,day,,,,,at bedtime,,,,26,46,every day at bedtime,daily at bedtime,,,,,,,,,,,
take one capsule by mouth every day in the morning,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,oral,17,25,by mouth,1,,1,,day,,,,,in the morning,,,,26,50,every day in the morning,daily in the morning,,,,,,,,,,,
take one capsule by mouth every day with food,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,oral,17,25,by mouth,1,,1,,day,,,,,,,,,26,35,every day,daily,,,,,,,,,,,
take one capsule by mouth every week,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,oral,17,25,by mouth,1,,1,,week,,,,,,,,,26,36,every week,every week,,,,,,,,,,,
take one capsule every day,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
take one capsule every day **dns**,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
take one capsule every day *daw*,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
take one capsule every day *dns*,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
take one capsule every day *gerd*,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
take one capsule every day *oon*,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
take one capsule every day *vm*,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
take one capsule every day. **oon**,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
take one capsule every day. *oon*,take,0,4,take,1,,capsule,4,16, one capsule,,,,,,,,,,,1,,1,,day,,,,,,,,,17,26,every day,daily,,,,,,,,,,,
take one half tablet by mouth every day,take,0,4,take,,,,,,,,,,,,,oral,21,29,by mouth,1,,1,,day,,,,,,,,,30,39,every day,daily,,,,,,,,,,,
take one tablet by mouth every day,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
take one tablet by mouth every day *needs to be seen*,take,0,4,take,1,,tablet,4,12, one tab,,,,,,,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,34,every day,daily,,,,,,,,,,,
