sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
20mg daily by mouth,,,,,,,,,,,20,,mg,0,4,20mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,5,10,daily,daily,,,,,,,,,,,,,,,
(also known as flonase) 1 spray in each nostril twice a day,spray,26,31,spray,1,,spray,23,31, 1 spray,,,,,,,in each nostril,32,47,in each nostril,2,,1,,day,,,,,,,,48,59,twice a day,twice daily,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,,,,,,,1,,32,41,as needed
1 tablet by mouth every 6 hours,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,,,,,,,,,,,
500 mg by mouth daily,,,,,,,,,,,500,,mg,0,6,500 mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
325mg 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,325,,mg,0,5,325mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
325 mg by mouth daily,,,,,,,,,,,325,,mg,0,6,325 mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
inject 0.3 milliliter (0.3 mg) by intramuscular route once as needed for anaphylaxis,inject,0,6,inject,0.3,,mL,6,21, 0.3 milliliter,0.3,,mg,21,29, (0.3 mg,intramuscularly,34,47,intramuscular,,,,,,,,,,,,,,,,,,,,,,,,,,,1,anaphylaxis,59,84,as needed for anaphylaxis
200mg by mouth daily,,,,,,,,,,,200,,mg,0,5,200mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
1mg by mouth daily,,,,,,,,,,,1,,mg,0,3,1mg,by mouth,4,12,by mouth,1,,1,,day,,,,,,,,13,18,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 8 hours,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,8,,hour,,,,,,,,18,30,every 8 hour,every 8 hours,,,,,,,,,,,,,,,
20mg twice daily,,,,,,,,,,,20,,mg,0,4,20mg,,,,,2,,1,,day,,,,,,,,5,16,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as remeron) 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,,,,,
75mg 1 tablet by mouth daily,,,,,1,,tablet,4,13, 1 tablet,75,,mg,0,4,75mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,28,daily,daily,,,,,,,,,,,,,,,
(also known as lasix) 1 tablet by mouth twice a day,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,,,,,,,,,,,
81mg daily by mouth,,,,,,,,,,,81,,mg,0,4,81mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,5,10,daily,daily,,,,,,,,,,,,,,,
(also known as estrace) 1 tablet by mouth daily,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
(also known as plaquenil) 2 tablets by mouth daily,,,,,2,,tablet,25,35, 2 tablets,,,,,,,by mouth,36,44,by mouth,1,,1,,day,,,,,,,,45,50,daily,daily,,,,,,,,,,,,,,,
40mg daily by mouth,,,,,,,,,,,40,,mg,0,4,40mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,5,10,daily,daily,,,,,,,,,,,,,,,
0.4 mg sub lingual every 5 minutes as needed,,,,,,,,,,,0.4,,mg,0,6,0.4 mg,sublingually,7,18,sub lingual,1,,5,,minute,,,,,,,,19,30,every 5 min,every 5 minutes,,,,,,,,,,,1,,35,44,as needed
(also known as ambien) 1 tablet by mouth every evening at bedtime as needed for insomnia,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,65,every evening at bedtime,daily,in the evening at bedtime,41,65,every evening at bedtime,,,,,,,1,insomnia,66,88,as needed for insomnia
(also known as keppra) 1 tablet by mouth twice a day,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,2,,1,,day,,,,,,,,41,52,twice a day,twice daily,,,,,,,,,,,,,,,
"1 patch on dry, cleaned skin daily",,,,,1,,transdermal patch,0,7,1 patch,,,,,,,topically,16,28,cleaned skin,1,,1,,day,,,,,,,,29,34,daily,daily,,,,,,,,,,,,,,,
10 mg orally daily,,,,,,,,,,,10,,mg,0,5,10 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,18,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth three times a day for 5 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,3,,1,,day,,,,,,,,18,35,three times a day,3 times per day,,,,,5,,day,36,45,5 day,,,,,
5 mg 1 tablet by mouth daily,,,,,1,,tablet,4,13, 1 tablet,5,,mg,0,4,5 mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,28,daily,daily,,,,,,,,,,,,,,,
1000 mg by mouth daily,,,,,,,,,,,1000,,mg,0,7,1000 mg,by mouth,8,16,by mouth,1,,1,,day,,,,,,,,17,22,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth twice a day for 14 days as needed for constipation,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,2,,1,,day,,,,,,,,18,29,twice a day,twice daily,,,,,14,,day,30,40,14 day,1,constipation,42,68,as needed for constipation
"1 patch on dry, cleaned skin twice a week",,,,,1,,transdermal patch,0,7,1 patch,,,,,,,topically,16,28,cleaned skin,2,,1,,week,,,,,,,,29,41,twice a week,2 times per week,,,,,,,,,,,,,,,
one orally daily,,,,,,,,,,,,,,,,,by mouth,4,10,orally,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
25mg twice daily,,,,,,,,,,,25,,mg,0,4,25mg,,,,,2,,1,,day,,,,,,,,5,16,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet (150 mg) by oral route once,take,0,4,take,1,,tablet,4,13, 1 tablet,150,,mg,13,21, (150 mg,by mouth,26,30,oral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 puffs from the inhaler every 4 hours,,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,1,,4,,hour,,,,,,,,25,37,every 4 hour,every 4 hours,,,,,,,,,,,,,,,
x mg 1 tablet once daily,,,,,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,24,once daily,daily,,,,,,,,,,,,,,,
(also known as augmentin) 1 tablet by mouth every 12 hours for 7 days,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,1,,12,,hour,,,,,,,,44,57,every 12 hour,every 12 hours,,,,,7,,day,59,68,7 day,,,,,
"100 mg orally twice daily, at 10:00 and 18:00",,,,,,,,,,,100,,mg,0,6,100 mg,by mouth,7,13,orally,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
6 milliliters (480 mg) by mouth twice a day for 10 days,,,,,6,,mL,0,12,6 milliliter,480,,mg,13,21, (480 mg,by mouth,23,31,by mouth,2,,1,,day,,,,,,,,32,43,twice a day,twice daily,,,,,10,,day,44,54,10 day,,,,,
1 tab by mouth twice daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
2 puffs twice daily,,,,,2,,puff,0,6,2 puff,,,,,,,,,,,2,,1,,day,,,,,,,,8,19,twice daily,twice daily,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours for 7 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,7,,day,32,41,7 day,,,,,
75 mg by mouth daily,,,,,,,,,,,75,,mg,0,5,75 mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth twice a day as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,2,,1,,day,,,,,,,,18,29,twice a day,twice daily,,,,,,,,,,,1,,30,39,as needed
1 tablet by mouth daily for 7 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,7,,day,24,33,7 day,,,,,
one tablet by mouth as needed,,,,,1,,tablet,0,10,one tablet,,,,,,,by mouth,11,19,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,20,29,as needed
150mg by mouth daily,,,,,,,,,,,150,,mg,0,5,150mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
2 tabs by mouth daily,,,,,2,,tablet,0,6,2 tabs,,,,,,,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth daily for 3 days as needed for diarrhea,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,3,,day,24,33,3 day,1,diarrhea,35,57,as needed for diarrhea
(also known as bactrim ds) 1 tablet by mouth twice a day for 10 days,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,2,,1,,day,,,,,,,,45,56,twice a day,twice daily,,,,,10,,day,57,67,10 day,,,,,
1000mg twice daily,,,,,,,,,,,1000,,mg,0,6,1000mg,,,,,2,,1,,day,,,,,,,,7,18,twice daily,twice daily,,,,,,,,,,,,,,,
2 puffs from the inhaler every 6 hours as needed for wheezing,,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,,,,,,,1,wheezing,39,61,as needed for wheezing
(also known as keflex) 1 capsule by mouth three times a day for 7 days,,,,,1,,capsule,22,32, 1 capsule,,,,,,,by mouth,33,41,by mouth,3,,1,,day,,,,,,,,42,59,three times a day,3 times per day,,,,,7,,day,60,69,7 day,,,,,
(also known as klor-con m20) 1 tablet by mouth daily,,,,,1,,tablet,28,37, 1 tablet,,,,,,,by mouth,38,46,by mouth,1,,1,,day,,,,,,,,47,52,daily,daily,,,,,,,,,,,,,,,
100mg by mouth twice daily,,,,,,,,,,,100,,mg,0,5,100mg,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
(flonase) 2 sprays in each nostril daily,,,,,2,,spray,9,17, 2 spray,,,,,,,in each nostril,19,34,in each nostril,1,,1,,day,,,,,,,,35,40,daily,daily,,,,,,,,,,,,,,,
20mg by mouth twice daily,,,,,,,,,,,20,,mg,0,4,20mg,by mouth,5,13,by mouth,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
25mg by mouth twice daily,,,,,,,,,,,25,,mg,0,4,25mg,by mouth,5,13,by mouth,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
50mg twice daily,,,,,,,,,,,50,,mg,0,4,50mg,,,,,2,,1,,day,,,,,,,,5,16,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as trileptal) 1 tablet by mouth twice a day,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,2,,1,,day,,,,,,,,44,55,twice a day,twice daily,,,,,,,,,,,,,,,
10mg 1 tab daily,,,,,1,,tablet,4,10, 1 tab,10,,mg,0,4,10mg,,,,,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth three times a day for 10 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,3,,1,,day,,,,,,,,18,35,three times a day,3 times per day,,,,,10,,day,36,46,10 day,,,,,
1 tablet daily by mouth,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,9,14,daily,daily,,,,,,,,,,,,,,,
20mg by mouth once daily,,,,,,,,,,,20,,mg,0,4,20mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,24,once daily,daily,,,,,,,,,,,,,,,
25mg 1 tab by mouth daily,,,,,1,,tablet,4,10, 1 tab,25,,mg,0,4,25mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
100 mg 1 tablet by mouth daily,,,,,1,,tablet,6,15, 1 tablet,100,,mg,0,6,100 mg,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
2 puffs from the inhaler every 6 hours as needed for shortness of breath,,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,,,,,,,1,shortness of breath,39,72,as needed for shortness of breath
20 mg by mouth once daily,,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,25,once daily,daily,,,,,,,,,,,,,,,
500mg once daily,,,,,,,,,,,500,,mg,0,5,500mg,,,,,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
81 mg one by mouth daily,,,,,,,,,,,81,,mg,0,5,81 mg,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,24,daily,daily,,,,,,,,,,,,,,,
1 daily by mouth,,,,,,,,,,,,,,,,,by mouth,8,16,by mouth,1,,1,,day,,,,,,,,2,7,daily,daily,,,,,,,,,,,,,,,
10mg 1 tab po daily,,,,,1,,tablet,4,10, 1 tab,10,,mg,0,4,10mg,by mouth,11,13,po,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
15mg by mouth daily,,,,,,,,,,,15,,mg,0,4,15mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
10 mg 1 tab by mouth daily,,,,,1,,tablet,5,11, 1 tab,10,,mg,0,5,10 mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
1000mg by mouth twice daily,,,,,,,,,,,1000,,mg,0,6,1000mg,by mouth,7,15,by mouth,2,,1,,day,,,,,,,,16,27,twice daily,twice daily,,,,,,,,,,,,,,,
1 capsule by mouth every 12 hours for 10 days,,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,1,,12,,hour,,,,,,,,19,32,every 12 hour,every 12 hours,,,,,10,,day,34,44,10 day,,,,,
40 mg by mouth once daily,,,,,,,,,,,40,,mg,0,5,40 mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,25,once daily,daily,,,,,,,,,,,,,,,
(also known as norco) 1 tablet by mouth every 4 hours as needed for pain,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,4,,hour,,,,,,,,40,52,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,54,72,as needed for pain
"insert 1 vaginal ring by vaginal route once a month leave in place for 3 weeks, remove for 1 week",insert,0,6,insert,,,,,,,,,,,,,vaginally,9,16,vaginal,1,,1,,month,,,,,,,,39,51,once a month,every month,,,,,3,,week,67,77,3 week,,,,,
100mg 1 tab by mouth daily,,,,,1,,tablet,5,11, 1 tab,100,,mg,0,5,100mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
50mg by mouth twice daily,,,,,,,,,,,50,,mg,0,4,50mg,by mouth,5,13,by mouth,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
50 mg 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,50,,mg,0,5,50 mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
(also known as macrobid) 1 capsule by mouth every 12 hours for 7 days,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,12,,hour,,,,,,,,44,57,every 12 hour,every 12 hours,,,,,7,,day,59,68,7 day,,,,,
"10 mg orally once daily, at bedtime",,,,,,,,,,,10,,mg,0,5,10 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,23,once daily,daily,at bedtime,25,35,at bedtime,,,,,,,,,,,
take 1-2 tablets by mouth every 4-6 hours as needed for pain.,take,0,4,take,1,2,tablet,4,16, 1-2 tablets,,,,,,,by mouth,17,25,by mouth,1,,4,6,hour,,,,,,,,26,40,every 4-6 hour,every 4-6 hours,,,,,,,,,,,1,pain,42,61,as needed for pain.
25 mg orally once daily,,,,,,,,,,,25,,mg,0,5,25 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,23,once daily,daily,,,,,,,,,,,,,,,
20 mg one by mouth daily,,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,24,daily,daily,,,,,,,,,,,,,,,
25 mg 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,25,,mg,0,5,25 mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
(also known as xalatan) 1 drop in both eyes every evening at bedtime,,,,,1,,drops,23,30, 1 drop,,,,,,,in both eyes,31,43,in both eyes,1,,1,,day,,,,,,,,44,68,every evening at bedtime,daily,in the evening at bedtime,44,68,every evening at bedtime,,,,,,,,,,,
(also known as pamelor) 1 capsule by mouth every evening at bedtime,,,,,1,,capsule,23,33, 1 capsule,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,67,every evening at bedtime,daily,in the evening at bedtime,43,67,every evening at bedtime,,,,,,,,,,,
50mg 1 tab by mouth daily,,,,,1,,tablet,4,10, 1 tab,50,,mg,0,4,50mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
40mg by mouth once daily,,,,,,,,,,,40,,mg,0,4,40mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,24,once daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth four times a day,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,4,,1,,day,,,,,,,,18,34,four times a day,4 times per day,,,,,,,,,,,,,,,
(also known as effexor xr) 1 capsule by mouth daily,,,,,1,,capsule,26,36, 1 capsule,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,51,daily,daily,,,,,,,,,,,,,,,
(also known as altace) 1 capsule by mouth daily,,,,,1,,capsule,22,32, 1 capsule,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth daily for 28 day(s),,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,28,,day,24,34,28 day,,,,,
(also known as deltasone) 2 tablets by mouth daily for 5 days,,,,,2,,tablet,25,35, 2 tablets,,,,,,,by mouth,36,44,by mouth,1,,1,,day,,,,,,,,45,50,daily,daily,,,,,5,,day,51,60,5 day,,,,,
10mg twice daily,,,,,,,,,,,10,,mg,0,4,10mg,,,,,2,,1,,day,,,,,,,,5,16,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as flomax) 1 capsule by mouth every evening at bedtime,,,,,1,,capsule,22,32, 1 capsule,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,,,,,
40 mg one by mouth daily,,,,,,,,,,,40,,mg,0,5,40 mg,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,24,daily,daily,,,,,,,,,,,,,,,
(also known as paxil) 1 tablet by mouth daily,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,,,,,
1 spray each nostril daily,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,20,each nostril,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
1000mg 1 tablet by mouth daily,,,,,1,,tablet,6,15, 1 tablet,1000,,mg,0,6,1000mg,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
10 mg one by mouth daily,,,,,,,,,,,10,,mg,0,5,10 mg,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,24,daily,daily,,,,,,,,,,,,,,,
100 mg orally twice daily,,,,,,,,,,,100,,mg,0,6,100 mg,by mouth,7,13,orally,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
6 tablets by mouth every week,,,,,6,,tablet,0,9,6 tablets,,,,,,,by mouth,10,18,by mouth,1,,1,,week,,,,,,,,19,29,every week,every week,,,,,,,,,,,,,,,
take one by mouth daily,take,0,4,take,,,,,,,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,,,,,,,,,,,
(also known as ambien) 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,65,every evening at bedtime,daily,in the evening at bedtime,41,65,every evening at bedtime,,,,,,,,,,,
40mg twice daily,,,,,,,,,,,40,,mg,0,4,40mg,,,,,2,,1,,day,,,,,,,,5,16,twice daily,twice daily,,,,,,,,,,,,,,,
1 tablet by mouth every 12 hours for 7 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,12,,hour,,,,,,,,18,31,every 12 hour,every 12 hours,,,,,7,,day,33,42,7 day,,,,,
(also known as norco) 1 tablet by mouth every 6 hours for 3 days as needed for pain,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,6,,hour,,,,,,,,40,52,every 6 hour,every 6 hours,,,,,3,,day,54,63,3 day,1,pain,65,83,as needed for pain
10mg by mouth at bedtime,,,,,,,,,,,10,,mg,0,4,10mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,24,at bedtime,daily,at bedtime,14,24,at bedtime,,,,,,,,,,,
"20 mg orally once daily, in the morning",,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,23,once daily,daily,in the morning,25,39,in the morning,,,,,,,,,,,
"100 mg orally once daily, at bedtime, as needed",,,,,,,,,,,100,,mg,0,6,100 mg,by mouth,7,13,orally,1,,1,,day,,,,,,,,14,24,once daily,daily,at bedtime,26,36,at bedtime,,,,,,,1,,38,47,as needed
10mg once daily by mouth,,,,,,,,,,,10,,mg,0,4,10mg,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,5,15,once daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth daily as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,,,,,,,1,pain,24,42,as needed for pain
1 tablet by mouth every other day,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,2,,day,,,,,,,,18,33,every other day,every 2 days,,,,,,,,,,,,,,,
apply a small amount to the affected area by topical route 3 times per day,apply,0,5,apply,,,,,,,,,,,,,topically,45,52,topical,3,,1,,day,,,,,,,,59,74,3 times per day,3 times per day,,,,,,,,,,,,,,,
by mouth daily as needed,,,,,,,,,,,,,,,,,by mouth,0,8,by mouth,1,,1,,day,,,,,,,,9,14,daily,daily,,,,,,,,,,,1,,15,24,as needed
(also known as protonix) 1 tablet by mouth twice a day,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,,,,,
17 gm orally every 24 hours at 10:00,,,,,,,,,,,17,,g,0,5,17 gm,by mouth,6,12,orally,1,,24,,hour,,,,,,,,13,26,every 24 hour,every 24 hours,,,,,,,,,,,,,,,
100 mg orally once daily,,,,,,,,,,,100,,mg,0,6,100 mg,by mouth,7,13,orally,1,,1,,day,,,,,,,,14,24,once daily,daily,,,,,,,,,,,,,,,
orally as needed,,,,,,,,,,,,,,,,,by mouth,0,6,orally,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,7,16,as needed
20mg 1 tab po daily,,,,,1,,tablet,4,10, 1 tab,20,,mg,0,4,20mg,by mouth,11,13,po,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth three times a day as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,3,,1,,day,,,,,,,,18,35,three times a day,3 times per day,,,,,,,,,,,1,,36,45,as needed
1.5 tablets by mouth daily,,,,,1.5,,tablet,0,11,1.5 tablets,,,,,,,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
(also known as roxicodone) 1 tablet by mouth every 4 hours for 5 days as needed for pain,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,4,,hour,,,,,,,,45,57,every 4 hour,every 4 hours,,,,,5,,day,59,68,5 day,1,pain,70,88,as needed for pain
1000 units daily,,,,,,,,,,,1000,,units,0,10,1000 units,,,,,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
(also known as singulair) 1 tablet by mouth every evening,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,57,every evening,daily,in the evening,44,57,every evening,,,,,,,,,,,
100 mg once daily,,,,,,,,,,,100,,mg,0,6,100 mg,,,,,1,,1,,day,,,,,,,,7,17,once daily,daily,,,,,,,,,,,,,,,
5 mg one tablet by mouth daily,,,,,1,,tablet,4,15, one tablet,5,,mg,0,4,5 mg,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
1 puff from the inhaler daily,,,,,1,,puff,0,6,1 puff,,,,,,,via inhalation,7,23,from the inhaler,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
(also known as prilosec) 1 capsule by mouth every morning,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,57,every morning,daily,in the morning,44,57,every morning,,,,,,,,,,,
(also known as levaquin) 1 tablet by mouth daily for 7 days,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,7,,day,49,58,7 day,,,,,
